Time,x_rot,y_rot,z_rot,rot_angle,speed,x_pos,z_pos,y_pos
39.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
39.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
40.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
41.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
42.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
43.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
44.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
45.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.6,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.62,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.64,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.66,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.68,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.7,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.72,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.74,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.76,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.78,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.8,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.82,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.84,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.86,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.88,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.9,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.92,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.94,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.96,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
46.98,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.0,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.02,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.04,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.06,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.08,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.1,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.12,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.14,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.16,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.18,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.2,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.22,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.24,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.26,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.28,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.3,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.32,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.34,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.36,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.38,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.4,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.42,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.44,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.46,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.48,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.5,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.52,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.54,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.56,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
47.58,0,1,0.0,-1.5713,0.0,289.78,0.0,250.01
